"Year","State.Territory","Affiliation","Sex","Student.Type","Total.count"
2015,"TAS","Catholic","Female","Indigenous",4
2015,"TAS","Catholic","Female","Indigenous",6
2015,"TAS","Catholic","Female","Indigenous",10
2015,"TAS","Catholic","Female","Indigenous",9
2015,"TAS","Catholic","Male","Non-Indigenous",232
2015,"TAS","Catholic","Male","Non-Indigenous",283
2015,"TAS","Catholic","Male","Non-Indigenous",4
2015,"TAS","Catholic","Male","Non-Indigenous",207
2015,"TAS","Catholic","Male","Non-Indigenous",276
2015,"TAS","Catholic","Male","Non-Indigenous",234
2015,"TAS","Catholic","Male","Non-Indigenous",238
2015,"TAS","Catholic","Male","Non-Indigenous",3
2015,"TAS","Catholic","Male","Non-Indigenous",278
2015,"TAS","Catholic","Male","Non-Indigenous",269
2015,"TAS","Catholic","Male","Non-Indigenous",3
2015,"TAS","Catholic","Male","Non-Indigenous",246
2015,"TAS","Catholic","Male","Non-Indigenous",262
2015,"TAS","Catholic","Male","Non-Indigenous",3
2015,"TAS","Catholic","Male","Non-Indigenous",244
2015,"TAS","Catholic","Male","Non-Indigenous",249
2015,"TAS","Catholic","Male","Non-Indigenous",3
2015,"TAS","Catholic","Male","Non-Indigenous",255
2015,"TAS","Catholic","Male","Non-Indigenous",257
2015,"TAS","Catholic","Male","Non-Indigenous",301
2015,"TAS","Catholic","Male","Non-Indigenous",338
2015,"TAS","Catholic","Male","Non-Indigenous",3
2015,"TAS","Catholic","Male","Non-Indigenous",265
2015,"TAS","Catholic","Male","Non-Indigenous",339
2015,"TAS","Catholic","Male","Non-Indigenous",6
2015,"TAS","Catholic","Male","Non-Indigenous",282
2015,"TAS","Catholic","Male","Non-Indigenous",364
2015,"TAS","Catholic","Male","Non-Indigenous",271
2015,"TAS","Catholic","Male","Non-Indigenous",356
2015,"TAS","Catholic","Male","Non-Indigenous",6
2015,"TAS","Catholic","Male","Non-Indigenous",217
2015,"TAS","Catholic","Male","Non-Indigenous",220
2015,"TAS","Catholic","Male","Non-Indigenous",10
2015,"TAS","Catholic","Male","Non-Indigenous",3
2015,"TAS","Catholic","Male","Non-Indigenous",172
2015,"TAS","Catholic","Male","Non-Indigenous",163
2015,"TAS","Catholic","Male","Non-Indigenous",3
2015,"TAS","Catholic","Female","Non-Indigenous",260
2015,"TAS","Catholic","Female","Non-Indigenous",247
2015,"TAS","Catholic","Female","Non-Indigenous",285
2015,"TAS","Catholic","Female","Non-Indigenous",254
2015,"TAS","Catholic","Female","Non-Indigenous",248
2015,"TAS","Catholic","Female","Non-Indigenous",292
2015,"TAS","Catholic","Female","Non-Indigenous",248
2015,"TAS","Catholic","Female","Non-Indigenous",238
2015,"TAS","Catholic","Female","Non-Indigenous",289
2015,"TAS","Catholic","Female","Non-Indigenous",245
2015,"TAS","Catholic","Female","Non-Indigenous",289
2015,"TAS","Catholic","Female","Non-Indigenous",236
2015,"TAS","Catholic","Female","Non-Indigenous",261
2015,"TAS","Catholic","Female","Non-Indigenous",256
2015,"TAS","Catholic","Female","Non-Indigenous",313
2015,"TAS","Catholic","Female","Non-Indigenous",377
2015,"TAS","Catholic","Female","Non-Indigenous",315
2015,"TAS","Catholic","Female","Non-Indigenous",341
2015,"TAS","Catholic","Female","Non-Indigenous",5
2015,"TAS","Catholic","Female","Non-Indigenous",293
2015,"TAS","Catholic","Female","Non-Indigenous",327
2015,"TAS","Catholic","Female","Non-Indigenous",318
2015,"TAS","Catholic","Female","Non-Indigenous",317
2015,"TAS","Catholic","Female","Non-Indigenous",243
2015,"TAS","Catholic","Female","Non-Indigenous",229
2015,"TAS","Catholic","Female","Non-Indigenous",244
2015,"TAS","Catholic","Female","Non-Indigenous",184
2015,"TAS","Catholic","Female","Non-Indigenous",7
2015,"TAS","Independent","Male","Indigenous",3
2015,"TAS","Independent","Male","Indigenous",9
2015,"TAS","Independent","Male","Indigenous",9
2015,"TAS","Independent","Male","Indigenous",8
2015,"TAS","Independent","Male","Indigenous",7
2015,"TAS","Independent","Male","Indigenous",11
2015,"TAS","Independent","Male","Indigenous",6
2015,"TAS","Independent","Male","Indigenous",8
2015,"TAS","Independent","Male","Indigenous",6
2015,"TAS","Independent","Male","Indigenous",4
2015,"TAS","Independent","Male","Indigenous",7
2015,"TAS","Independent","Male","Indigenous",4
2015,"TAS","Independent","Male","Indigenous",6
2015,"TAS","Independent","Male","Indigenous",10
2015,"TAS","Independent","Male","Indigenous",8
2015,"TAS","Independent","Male","Indigenous",4
2015,"TAS","Independent","Male","Indigenous",6
2015,"TAS","Independent","Male","Indigenous",11
2015,"TAS","Independent","Male","Indigenous",5
2015,"TAS","Independent","Male","Indigenous",11
2015,"TAS","Independent","Male","Indigenous",3
2015,"TAS","Independent","Male","Indigenous",11
2015,"TAS","Independent","Male","Indigenous",6
2015,"TAS","Independent","Male","Indigenous",5
2015,"TAS","Independent","Male","Indigenous",3
2015,"TAS","Independent","Female","Indigenous",5
2015,"TAS","Independent","Female","Indigenous",7
2015,"TAS","Independent","Female","Indigenous",4
2015,"TAS","Independent","Female","Indigenous",8
2015,"TAS","Independent","Female","Indigenous",9
2015,"TAS","Independent","Female","Indigenous",13
2015,"TAS","Independent","Female","Indigenous",7
2015,"TAS","Independent","Female","Indigenous",7
2015,"TAS","Independent","Female","Indigenous",4
2015,"TAS","Independent","Female","Indigenous",11
2015,"TAS","Independent","Female","Indigenous",4
2015,"TAS","Independent","Female","Indigenous",11
2015,"TAS","Independent","Female","Indigenous",6
2015,"TAS","Independent","Female","Indigenous",7
2015,"TAS","Independent","Female","Indigenous",8
2015,"TAS","Independent","Female","Indigenous",13
2015,"TAS","Independent","Female","Indigenous",8
2015,"TAS","Independent","Female","Indigenous",6
2015,"TAS","Independent","Female","Indigenous",7
2015,"TAS","Independent","Female","Indigenous",6
2015,"TAS","Independent","Female","Indigenous",7
2015,"TAS","Independent","Female","Indigenous",7
2015,"TAS","Independent","Female","Indigenous",3
2015,"TAS","Independent","Female","Indigenous",3
2015,"TAS","Independent","Female","Indigenous",4
2015,"TAS","Independent","Male","Non-Indigenous",102
2015,"TAS","Independent","Male","Non-Indigenous",149
2015,"TAS","Independent","Male","Non-Indigenous",112
2015,"TAS","Independent","Male","Non-Indigenous",142
2015,"TAS","Independent","Male","Non-Indigenous",3
2015,"TAS","Independent","Male","Non-Indigenous",135
2015,"TAS","Independent","Male","Non-Indigenous",130
2015,"TAS","Independent","Male","Non-Indigenous",4
2015,"TAS","Independent","Male","Non-Indigenous",167
2015,"TAS","Independent","Male","Non-Indigenous",156
2015,"TAS","Independent","Male","Non-Indigenous",3
2015,"TAS","Independent","Male","Non-Indigenous",130
2015,"TAS","Independent","Male","Non-Indigenous",188
2015,"TAS","Independent","Male","Non-Indigenous",4
2015,"TAS","Independent","Male","Non-Indigenous",136
2015,"TAS","Independent","Male","Non-Indigenous",153
2015,"TAS","Independent","Male","Non-Indigenous",8
2015,"TAS","Independent","Male","Non-Indigenous",159
2015,"TAS","Independent","Male","Non-Indigenous",179
2015,"TAS","Independent","Male","Non-Indigenous",8
2015,"TAS","Independent","Male","Non-Indigenous",4
2015,"TAS","Independent","Male","Non-Indigenous",7
2015,"TAS","Independent","Male","Non-Indigenous",210
2015,"TAS","Independent","Male","Non-Indigenous",226
2015,"TAS","Independent","Male","Non-Indigenous",6
2015,"TAS","Independent","Male","Non-Indigenous",199
2015,"TAS","Independent","Male","Non-Indigenous",230
2015,"TAS","Independent","Male","Non-Indigenous",4
2015,"TAS","Independent","Male","Non-Indigenous",220
2015,"TAS","Independent","Male","Non-Indigenous",253
2015,"TAS","Independent","Male","Non-Indigenous",4
2015,"TAS","Independent","Male","Non-Indigenous",196
2015,"TAS","Independent","Male","Non-Indigenous",204
2015,"TAS","Independent","Male","Non-Indigenous",5
2015,"TAS","Independent","Male","Non-Indigenous",7
2015,"TAS","Independent","Male","Non-Indigenous",3
2015,"TAS","Independent","Male","Non-Indigenous",4
2015,"TAS","Independent","Male","Non-Indigenous",3
2015,"TAS","Independent","Male","Non-Indigenous",174
2015,"TAS","Independent","Male","Non-Indigenous",170
2015,"TAS","Independent","Male","Non-Indigenous",5
2015,"TAS","Independent","Male","Non-Indigenous",134
2015,"TAS","Independent","Male","Non-Indigenous",174
2015,"TAS","Independent","Male","Non-Indigenous",7
2015,"TAS","Independent","Female","Non-Indigenous",123
2015,"TAS","Independent","Female","Non-Indigenous",106
2015,"TAS","Independent","Female","Non-Indigenous",120
2015,"TAS","Independent","Female","Non-Indigenous",127
2015,"TAS","Independent","Female","Non-Indigenous",3
2015,"TAS","Independent","Female","Non-Indigenous",124
2015,"TAS","Independent","Female","Non-Indigenous",143
2015,"TAS","Independent","Female","Non-Indigenous",134
2015,"TAS","Independent","Female","Non-Indigenous",127
2015,"TAS","Independent","Female","Non-Indigenous",3
2015,"TAS","Independent","Female","Non-Indigenous",158
2015,"TAS","Independent","Female","Non-Indigenous",139
2015,"TAS","Independent","Female","Non-Indigenous",3
2015,"TAS","Independent","Female","Non-Indigenous",174
2015,"TAS","Independent","Female","Non-Indigenous",143
2015,"TAS","Independent","Female","Non-Indigenous",3
2015,"TAS","Independent","Female","Non-Indigenous",192
2015,"TAS","Independent","Female","Non-Indigenous",166
2015,"TAS","Independent","Female","Non-Indigenous",6
2015,"TAS","Independent","Female","Non-Indigenous",213
2015,"TAS","Independent","Female","Non-Indigenous",184
2015,"TAS","Independent","Female","Non-Indigenous",4
2015,"TAS","Independent","Female","Non-Indigenous",244
2015,"TAS","Independent","Female","Non-Indigenous",204
2015,"TAS","Independent","Female","Non-Indigenous",4
2015,"TAS","Independent","Female","Non-Indigenous",221
2015,"TAS","Independent","Female","Non-Indigenous",202
2015,"TAS","Independent","Female","Non-Indigenous",3
2015,"TAS","Independent","Female","Non-Indigenous",211
2015,"TAS","Independent","Female","Non-Indigenous",214
2015,"TAS","Independent","Female","Non-Indigenous",3
2015,"TAS","Independent","Female","Non-Indigenous",194
2015,"TAS","Independent","Female","Non-Indigenous",159
2015,"TAS","Independent","Female","Non-Indigenous",3
2015,"TAS","Independent","Female","Non-Indigenous",175
2015,"TAS","Independent","Female","Non-Indigenous",138
2015,"TAS","Independent","Female","Non-Indigenous",5
2015,"NT","Government","Male","Indigenous",16
2015,"NT","Government","Male","Indigenous",536
2015,"NT","Government","Male","Indigenous",115
2015,"NT","Government","Male","Indigenous",3
2015,"NT","Government","Male","Indigenous",12
2015,"NT","Government","Male","Indigenous",553
2015,"NT","Government","Male","Indigenous",98
2015,"NT","Government","Male","Indigenous",4
2015,"NT","Government","Male","Indigenous",9
2015,"NT","Government","Male","Indigenous",508
2015,"NT","Government","Male","Indigenous",112
2015,"NT","Government","Male","Indigenous",9
2015,"NT","Government","Male","Indigenous",555
2015,"NT","Government","Male","Indigenous",108
2015,"NT","Government","Male","Indigenous",7
2015,"NT","Government","Male","Indigenous",516
2015,"NT","Government","Male","Indigenous",79
2015,"NT","Government","Male","Indigenous",9
2015,"NT","Government","Male","Indigenous",13
2015,"NT","Government","Male","Indigenous",503
2015,"NT","Government","Male","Indigenous",96
2015,"NT","Government","Male","Indigenous",5
2015,"NT","Government","Male","Indigenous",523
2015,"NT","Government","Male","Indigenous",69
2015,"NT","Government","Male","Indigenous",11
2015,"NT","Government","Male","Indigenous",513
2015,"NT","Government","Male","Indigenous",63
2015,"NT","Government","Male","Indigenous",5
2015,"NT","Government","Male","Indigenous",10
2015,"NT","Government","Male","Indigenous",429
2015,"NT","Government","Male","Indigenous",55
2015,"NT","Government","Male","Indigenous",3
2015,"NT","Government","Male","Indigenous",15
2015,"NT","Government","Male","Indigenous",386
2015,"NT","Government","Male","Indigenous",58
2015,"NT","Government","Male","Indigenous",13
2015,"NT","Government","Male","Indigenous",249
2015,"NT","Government","Male","Indigenous",69
2015,"NT","Government","Male","Indigenous",4
2015,"NT","Government","Male","Indigenous",3
2015,"NT","Government","Male","Indigenous",4
2015,"NT","Government","Male","Indigenous",8
2015,"NT","Government","Male","Indigenous",5
2015,"NT","Government","Male","Indigenous",17
2015,"NT","Government","Male","Indigenous",172
2015,"NT","Government","Male","Indigenous",43
2015,"NT","Government","Male","Indigenous",5
2015,"NT","Government","Male","Indigenous",3
2015,"NT","Government","Male","Indigenous",5
2015,"NT","Government","Male","Indigenous",95
2015,"NT","Government","Male","Indigenous",20
2015,"NT","Government","Male","Indigenous",6
2015,"NT","Government","Female","Indigenous",8
2015,"NT","Government","Female","Indigenous",527
2015,"NT","Government","Female","Indigenous",76
2015,"NT","Government","Female","Indigenous",3
2015,"NT","Government","Female","Indigenous",15
2015,"NT","Government","Female","Indigenous",541
2015,"NT","Government","Female","Indigenous",70
2015,"NT","Government","Female","Indigenous",3
2015,"NT","Government","Female","Indigenous",6
2015,"NT","Government","Female","Indigenous",490
2015,"NT","Government","Female","Indigenous",63
2015,"NT","Government","Female","Indigenous",4
2015,"NT","Government","Female","Indigenous",16
2015,"NT","Government","Female","Indigenous",536
2015,"NT","Government","Female","Indigenous",68
2015,"NT","Government","Female","Indigenous",18
2015,"NT","Government","Female","Indigenous",544
2015,"NT","Government","Female","Indigenous",72
2015,"NT","Government","Female","Indigenous",17
2015,"NT","Government","Female","Indigenous",528
2015,"NT","Government","Female","Indigenous",85
2015,"NT","Government","Female","Indigenous",7
2015,"NT","Government","Female","Indigenous",16
2015,"NT","Government","Female","Indigenous",480
2015,"NT","Government","Female","Indigenous",65
2015,"NT","Government","Female","Indigenous",6
2015,"NT","Government","Female","Indigenous",443
2015,"NT","Government","Female","Indigenous",47
2015,"NT","Government","Female","Indigenous",11
2015,"NT","Government","Female","Indigenous",359
2015,"NT","Government","Female","Indigenous",60
2015,"NT","Government","Female","Indigenous",3
2015,"NT","Government","Female","Indigenous",19
2015,"NT","Government","Female","Indigenous",314
2015,"NT","Government","Female","Indigenous",37
2015,"NT","Government","Female","Indigenous",21
2015,"NT","Government","Female","Indigenous",249
2015,"NT","Government","Female","Indigenous",66
2015,"NT","Government","Female","Indigenous",4
2015,"NT","Government","Female","Indigenous",28
2015,"NT","Government","Female","Indigenous",180
2015,"NT","Government","Female","Indigenous",47
2015,"NT","Government","Female","Indigenous",12
2015,"NT","Government","Female","Indigenous",14
2015,"NT","Government","Female","Indigenous",116
2015,"NT","Government","Female","Indigenous",45
2015,"NT","Government","Female","Indigenous",16
2015,"NT","Government","Female","Indigenous",3
2015,"NT","Government","Male","Non-Indigenous",736
2015,"NT","Government","Male","Non-Indigenous",75
2015,"NT","Government","Male","Non-Indigenous",3
2015,"NT","Government","Male","Non-Indigenous",679
2015,"NT","Government","Male","Non-Indigenous",80
2015,"NT","Government","Male","Non-Indigenous",5
2015,"NT","Government","Male","Non-Indigenous",718
2015,"NT","Government","Male","Non-Indigenous",83
2015,"NT","Government","Male","Non-Indigenous",6
2015,"NT","Government","Male","Non-Indigenous",609
2015,"NT","Government","Male","Non-Indigenous",94
2015,"NT","Government","Male","Non-Indigenous",4
2015,"NT","Government","Male","Non-Indigenous",599
